"","PLAYER_ID","SEASON_ID","LEAGUE_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_AGE","GP","GS","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS"
"1","203500","2013-14","00","1610612760","OKC","20","81","20","1197","93","185","0.503","0","0","0","79","136","0.581","142","190","332","43","40","57","71","203","265"
"2","203500","2014-15","00","1610612760","OKC","21","70","67","1771","217","399","0.544","0","2","0","103","205","0.502","199","324","523","66","38","86","99","222","537"
"3","203500","2015-16","00","1610612760","OKC","22","80","80","2014","261","426","0.613","0","0","0","114","196","0.582","219","314","533","62","42","89","84","223","636"
