"","GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG"
"1","Shot Chart Detail","0021500013","5","203460","Andre Roberson","1610612760","Oklahoma City Thunder","1","11","57","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,1,1,"1","1"
"2","Shot Chart Detail","0021500013","9","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","11","14","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-83,134,"1","1"
"3","Shot Chart Detail","0021500013","15","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","10","35","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",8,50,72,"1","0"
"4","Shot Chart Detail","0021500013","18","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","10","10","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-47,247,"1","0"
"5","Shot Chart Detail","0021500013","23","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","9","45","Made Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",11,-58,97,"1","1"
"6","Shot Chart Detail","0021500013","26","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","9","17","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-181,169,"1","0"
"7","Shot Chart Detail","0021500013","30","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","8","43","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,135,159,"1","0"
"8","Shot Chart Detail","0021500013","43","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","8","1","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-120,90,"1","1"
"9","Shot Chart Detail","0021500013","48","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","7","13","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,238,41,"1","0"
"10","Shot Chart Detail","0021500013","50","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","7","4","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,127,149,"1","0"
"11","Shot Chart Detail","0021500013","58","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","6","37","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,15,16,"1","0"
"12","Shot Chart Detail","0021500013","60","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","6","29","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-117,223,"1","1"
"13","Shot Chart Detail","0021500013","64","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","6","2","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-12,-1,"1","1"
"14","Shot Chart Detail","0021500013","71","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","5","42","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,71,164,"1","1"
"15","Shot Chart Detail","0021500013","77","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","5","15","Made Shot","Pullup Bank shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-117,80,"1","1"
"16","Shot Chart Detail","0021500013","91","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","3","40","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,-1,"1","1"
"17","Shot Chart Detail","0021500013","93","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","3","1","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,12,2,"1","0"
"18","Shot Chart Detail","0021500013","95","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","2","59","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,2,"1","1"
"19","Shot Chart Detail","0021500013","98","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","2","37","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,145,200,"1","0"
"20","Shot Chart Detail","0021500013","106","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","2","8","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-110,218,"1","0"
"21","Shot Chart Detail","0021500013","110","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","1","1","42","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-71,234,"1","1"
"22","Shot Chart Detail","0021500013","125","202683","Enes Kanter","1610612760","Oklahoma City Thunder","1","1","2","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-6,17,"1","0"
"23","Shot Chart Detail","0021500013","117","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","1","1","2","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,240,7,"1","0"
"24","Shot Chart Detail","0021500013","119","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","0","54","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-63,169,"1","1"
"25","Shot Chart Detail","0021500013","124","203079","Dion Waiters","1610612760","Oklahoma City Thunder","1","0","28","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,-6,"1","1"
"26","Shot Chart Detail","0021500013","140","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","2","11","26","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-43,249,"1","0"
"27","Shot Chart Detail","0021500013","151","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","10","21","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,6,77,"1","1"
"28","Shot Chart Detail","0021500013","154","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","2","10","1","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,0,"1","1"
"29","Shot Chart Detail","0021500013","159","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","8","58","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-125,46,"1","1"
"30","Shot Chart Detail","0021500013","161","202683","Enes Kanter","1610612760","Oklahoma City Thunder","2","8","10","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,-5,"1","1"
"31","Shot Chart Detail","0021500013","163","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","2","7","35","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,92,159,"1","0"
"32","Shot Chart Detail","0021500013","184","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","6","32","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,235,36,"1","0"
"33","Shot Chart Detail","0021500013","190","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","5","55","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,61,164,"1","0"
"34","Shot Chart Detail","0021500013","203","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","5","13","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,71,164,"1","0"
"35","Shot Chart Detail","0021500013","215","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","4","14","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,0,"1","1"
"36","Shot Chart Detail","0021500013","217","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","3","44","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,-1,134,"1","0"
"37","Shot Chart Detail","0021500013","223","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","3","11","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,4,11,"1","1"
"38","Shot Chart Detail","0021500013","225","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","2","39","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,12,-1,"1","1"
"39","Shot Chart Detail","0021500013","227","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","2","1","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,24,95,"1","0"
"40","Shot Chart Detail","0021500013","233","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","1","54","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,43,126,"1","0"
"41","Shot Chart Detail","0021500013","237","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","1","19","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,16,"1","0"
"42","Shot Chart Detail","0021500013","242","202683","Enes Kanter","1610612760","Oklahoma City Thunder","2","1","6","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,-1,"1","1"
"43","Shot Chart Detail","0021500013","248","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","0","34","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-22,7,"1","0"
"44","Shot Chart Detail","0021500013","250","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","2","0","5","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-210,126,"1","1"
"45","Shot Chart Detail","0021500013","261","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","11","17","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-217,126,"1","1"
"46","Shot Chart Detail","0021500013","271","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","10","5","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,15,242,"1","0"
"47","Shot Chart Detail","0021500013","277","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","9","35","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-117,131,"1","1"
"48","Shot Chart Detail","0021500013","281","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","9","6","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",14,76,120,"1","0"
"49","Shot Chart Detail","0021500013","295","201142","Kevin Durant","1610612760","Oklahoma City Thunder","3","8","12","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,2,115,"1","0"
"50","Shot Chart Detail","0021500013","310","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","7","13","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,-1,183,"1","1"
"51","Shot Chart Detail","0021500013","319","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","3","6","32","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-68,160,"1","0"
"52","Shot Chart Detail","0021500013","322","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","6","15","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"53","Shot Chart Detail","0021500013","348","203079","Dion Waiters","1610612760","Oklahoma City Thunder","3","3","34","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,151,92,"1","0"
"54","Shot Chart Detail","0021500013","363","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","2","46","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,17,-5,"1","1"
"55","Shot Chart Detail","0021500013","366","202683","Enes Kanter","1610612760","Oklahoma City Thunder","3","2","28","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,133,21,"1","1"
"56","Shot Chart Detail","0021500013","368","203500","Steven Adams","1610612760","Oklahoma City Thunder","3","2","0","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,43,47,"1","1"
"57","Shot Chart Detail","0021500013","370","203500","Steven Adams","1610612760","Oklahoma City Thunder","3","1","30","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,33,80,"1","1"
"58","Shot Chart Detail","0021500013","373","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","3","0","56","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,233,13,"1","1"
"59","Shot Chart Detail","0021500013","375","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","0","27","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-29,149,"1","0"
"60","Shot Chart Detail","0021500013","378","202683","Enes Kanter","1610612760","Oklahoma City Thunder","3","0","26","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-12,3,"1","1"
"61","Shot Chart Detail","0021500013","377","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","3","0","26","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,15,7,"1","0"
"62","Shot Chart Detail","0021500013","382","203079","Dion Waiters","1610612760","Oklahoma City Thunder","3","0","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Back Court(BC)","Back Court Shot",43,-158,400,"1","0"
"63","Shot Chart Detail","0021500013","387","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","4","11","39","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",23,43,228,"1","1"
"64","Shot Chart Detail","0021500013","398","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","4","10","52","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,-1,"1","0"
"65","Shot Chart Detail","0021500013","399","203079","Dion Waiters","1610612760","Oklahoma City Thunder","4","10","51","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,17,2,"1","0"
"66","Shot Chart Detail","0021500013","401","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","10","49","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,10,13,"1","1"
"67","Shot Chart Detail","0021500013","406","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","4","10","17","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-56,160,"1","0"
"68","Shot Chart Detail","0021500013","408","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","10","16","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,14,8,"1","1"
"69","Shot Chart Detail","0021500013","432","201142","Kevin Durant","1610612760","Oklahoma City Thunder","4","9","17","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,235,77,"1","0"
"70","Shot Chart Detail","0021500013","435","203500","Steven Adams","1610612760","Oklahoma City Thunder","4","8","44","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"71","Shot Chart Detail","0021500013","437","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","4","8","17","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,-37,139,"1","0"
"72","Shot Chart Detail","0021500013","441","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","7","51","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-25,2,"1","0"
"73","Shot Chart Detail","0021500013","443","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","4","7","44","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,12,47,"1","0"
"74","Shot Chart Detail","0021500013","447","201142","Kevin Durant","1610612760","Oklahoma City Thunder","4","7","28","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,19,3,"1","0"
"75","Shot Chart Detail","0021500013","458","202683","Enes Kanter","1610612760","Oklahoma City Thunder","4","6","51","Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",9,96,26,"1","0"
"76","Shot Chart Detail","0021500013","465","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","4","5","44","Made Shot","Driving Bank shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-34,11,"1","1"
"77","Shot Chart Detail","0021500013","476","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","4","5","15","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,61,144,"1","1"
"78","Shot Chart Detail","0021500013","488","201142","Kevin Durant","1610612760","Oklahoma City Thunder","4","4","17","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,58,237,"1","1"
"79","Shot Chart Detail","0021500013","494","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","4","3","53","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,22,2,"1","0"
"80","Shot Chart Detail","0021500013","504","201142","Kevin Durant","1610612760","Oklahoma City Thunder","4","2","53","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,-27,141,"1","0"
"81","Shot Chart Detail","0021500013","510","203079","Dion Waiters","1610612760","Oklahoma City Thunder","4","2","11","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,130,159,"1","1"
"82","Shot Chart Detail","0021500013","513","203079","Dion Waiters","1610612760","Oklahoma City Thunder","4","1","34","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,132,56,"1","1"
"83","Shot Chart Detail","0021500013","519","201142","Kevin Durant","1610612760","Oklahoma City Thunder","4","0","58","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,163,188,"1","0"
"84","Shot Chart Detail","0021500013","521","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","4","0","54","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-233,26,"1","1"
"85","Shot Chart Detail","0021500013","527","203500","Steven Adams","1610612760","Oklahoma City Thunder","4","0","22","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-12,11,"1","0"
"86","Shot Chart Detail","0021500013","526","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","4","0","22","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,17,139,"1","0"
"87","Shot Chart Detail","0021500022","2","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","11","40","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,105,90,"1","1"
"88","Shot Chart Detail","0021500022","9","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","10","12","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-127,110,"1","1"
"89","Shot Chart Detail","0021500022","12","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","9","53","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,20,21,"1","0"
"90","Shot Chart Detail","0021500022","16","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","9","17","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,74,159,"1","0"
"91","Shot Chart Detail","0021500022","27","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","8","25","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,46,65,"1","1"
"92","Shot Chart Detail","0021500022","30","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","8","3","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,4,7,"1","0"
"93","Shot Chart Detail","0021500022","38","203500","Steven Adams","1610612760","Oklahoma City Thunder","1","7","19","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"94","Shot Chart Detail","0021500022","42","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","6","48","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,97,87,"1","0"
"95","Shot Chart Detail","0021500022","44","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","6","39","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",17,-147,92,"1","0"
"96","Shot Chart Detail","0021500022","46","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","1","6","32","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-235,67,"1","1"
"97","Shot Chart Detail","0021500022","49","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","6","10","Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-16,23,"1","0"
"98","Shot Chart Detail","0021500022","50","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","6","8","Made Shot","Putback Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"99","Shot Chart Detail","0021500022","57","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","5","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,4,13,"1","1"
"100","Shot Chart Detail","0021500022","59","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","5","17","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",21,71,198,"1","0"
"101","Shot Chart Detail","0021500022","71","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","4","36","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,127,26,"1","0"
"102","Shot Chart Detail","0021500022","73","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","4","33","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-55,31,"1","1"
"103","Shot Chart Detail","0021500022","76","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","4","10","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-58,159,"1","1"
"104","Shot Chart Detail","0021500022","93","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","3","3","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",11,71,90,"1","0"
"105","Shot Chart Detail","0021500022","96","201566","Russell Westbrook","1610612760","Oklahoma City Thunder","1","2","40","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,7,11,"1","0"
"106","Shot Chart Detail","0021500022","98","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","2","34","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-56,31,"1","1"
"107","Shot Chart Detail","0021500022","100","201142","Kevin Durant","1610612760","Oklahoma City Thunder","1","2","8","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",18,-181,57,"1","1"
"108","Shot Chart Detail","0021500022","107","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","1","24","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,7,154,"1","0"
"109","Shot Chart Detail","0021500022","125","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","1","0","0","Made Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-1,9,"1","1"
"110","Shot Chart Detail","0021500022","124","201586","Serge Ibaka","1610612760","Oklahoma City Thunder","1","0","0","Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,13,"1","0"
"111","Shot Chart Detail","0021500022","134","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","11","25","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,14,18,"1","0"
"112","Shot Chart Detail","0021500022","135","202683","Enes Kanter","1610612760","Oklahoma City Thunder","2","11","23","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2,23,"1","0"
"113","Shot Chart Detail","0021500022","152","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","2","10","20","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,50,237,"1","1"
"114","Shot Chart Detail","0021500022","156","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","9","37","Made Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,4,13,"1","1"
"115","Shot Chart Detail","0021500022","175","203079","Dion Waiters","1610612760","Oklahoma City Thunder","2","8","30","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-107,164,"1","0"
"116","Shot Chart Detail","0021500022","179","201571","D.J. Augustin","1610612760","Oklahoma City Thunder","2","7","52","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,225,67,"1","0"
"117","Shot Chart Detail","0021500022","191","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","2","7","9","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,227,41,"1","0"
"118","Shot Chart Detail","0021500022","200","201627","Anthony Morrow","1610612760","Oklahoma City Thunder","2","6","34","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",25,-240,70,"1","0"
"119","Shot Chart Detail","0021500022","212","201142","Kevin Durant","1610612760","Oklahoma City Thunder","2","5","27","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,13,"1","1"
