"","PLAYER_ID","SEASON_ID","LEAGUE_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_AGE","GP","GS","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS"
"1","201142","2007-08","00","1610612760","SEA","19","80","80","2768","587","1366","0.43","59","205","0.288","391","448","0.873","70","278","348","192","78","75","232","122","1624"
"2","201142","2008-09","00","1610612760","OKC","20","74","74","2885","661","1390","0.476","97","230","0.422","452","524","0.863","77","405","482","205","96","53","225","134","1871"
"3","201142","2009-10","00","1610612760","OKC","21","82","82","3239","794","1668","0.476","128","351","0.365","756","840","0.9","105","518","623","231","112","84","271","171","2472"
"4","201142","2010-11","00","1610612760","OKC","22","78","78","3038","711","1538","0.462","145","414","0.35","594","675","0.88","57","476","533","214","88","76","218","159","2161"
"5","201142","2011-12","00","1610612760","OKC","23","66","66","2546","643","1297","0.496","133","344","0.387","431","501","0.86","40","487","527","231","88","77","248","133","1850"
"6","201142","2012-13","00","1610612760","OKC","24","81","81","3119","731","1433","0.51","139","334","0.416","679","750","0.905","46","594","640","374","116","105","280","143","2280"
"7","201142","2013-14","00","1610612760","OKC","25","81","81","3122","849","1688","0.503","192","491","0.391","703","805","0.873","58","540","598","445","103","59","285","174","2593"
"8","201142","2014-15","00","1610612760","OKC","26","27","27","913","238","467","0.51","64","159","0.403","146","171","0.854","16","162","178","110","24","25","74","40","686"
"9","201142","2015-16","00","1610612760","OKC","27","72","72","2578","698","1381","0.505","186","481","0.387","447","498","0.898","45","544","589","361","69","85","250","137","2029"
