"","PLAYER_ID","SEASON_ID","LEAGUE_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_AGE","GP","GS","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS"
"1","203079","2012-13","00","1610612739","CLE","21","61","48","1756","336","815","0.412","63","203","0.31","159","213","0.746","22","127","149","183","59","16","121","113","894"
"2","203079","2013-14","00","1610612739","CLE","22","70","24","2072","430","993","0.433","92","250","0.368","161","235","0.685","32","163","195","209","63","17","154","153","1113"
"3","203079","2014-15","00","1610612739","CLE","23","33","3","786","138","342","0.404","22","86","0.256","47","60","0.783","12","45","57","74","44","10","50","59","345"
"4","203079","2014-15","00","1610612760","OKC","23","47","20","1422","237","604","0.392","51","160","0.319","70","112","0.625","29","106","135","89","46","11","63","96","595"
"5","203079","2014-15","00","0","TOT","23","80","23","2208","375","946","0.396","73","246","0.297","117","172","0.68","41","151","192","163","90","21","113","155","940"
"6","203079","2015-16","00","1610612760","OKC","24","78","15","2152","282","706","0.399","86","240","0.358","112","157","0.713","36","166","202","154","81","15","120","143","762"
